date,state,recovered,deaths,total individuals vaccinated,confirmed
2021-04-18,arunachal pradesh,0.0,0.0,135342.0,500.0
2021-04-19,arunachal pradesh,0.0,0.0,140794.0,500.0
2021-04-20,arunachal pradesh,0.0,0.0,145098.0,500.0
2021-04-21,arunachal pradesh,0.0,0.0,148680.0,500.0
2021-04-22,arunachal pradesh,0.0,0.0,153966.0,500.0
2021-04-23,arunachal pradesh,0.0,0.0,159167.0,500.0
2021-04-24,arunachal pradesh,0.0,0.0,162665.0,500.0
2021-04-25,arunachal pradesh,0.0,0.0,163535.0,500.0
2021-04-26,arunachal pradesh,0.0,0.0,168174.0,500.0
2021-04-27,arunachal pradesh,0.0,0.0,172178.0,500.0
2021-04-28,arunachal pradesh,0.0,0.0,176888.0,500.0
2021-04-29,arunachal pradesh,0.0,0.0,182123.0,500.0
2021-04-30,arunachal pradesh,0.0,0.0,187103.0,500.0
2021-05-01,arunachal pradesh,0.0,0.0,189910.0,500.0
2021-05-02,arunachal pradesh,0.0,0.0,190514.0,500.0
2021-05-03,arunachal pradesh,0.0,0.0,193841.0,500.0
2021-05-04,arunachal pradesh,0.0,0.0,196476.0,500.0
2021-05-05,arunachal pradesh,0.0,0.0,199517.0,500.0
2021-05-06,arunachal pradesh,0.0,0.0,202965.0,500.0
2021-05-07,arunachal pradesh,0.0,0.0,205709.0,500.0
2021-05-08,arunachal pradesh,0.0,0.0,207746.0,500.0
2021-05-09,arunachal pradesh,0.0,0.0,208414.0,500.0
2021-05-10,arunachal pradesh,0.0,0.0,210862.0,500.0
2021-05-11,arunachal pradesh,0.0,0.0,212600.0,500.0
2021-05-12,arunachal pradesh,0.0,0.0,214210.0,500.0
2021-05-13,arunachal pradesh,0.0,0.0,216168.0,500.0
2021-05-14,arunachal pradesh,0.0,0.0,217389.0,500.0
2021-05-15,arunachal pradesh,0.0,0.0,218759.0,500.0
2021-05-16,arunachal pradesh,0.0,0.0,219171.0,500.0
2021-05-17,arunachal pradesh,0.0,0.0,224664.0,500.0
2021-05-18,arunachal pradesh,0.0,0.0,230286.0,500.0
2021-05-19,arunachal pradesh,0.0,0.0,235462.0,500.0
2021-05-20,arunachal pradesh,0.0,0.0,240168.0,500.0
2021-05-21,arunachal pradesh,0.0,0.0,243375.0,500.0
2021-05-22,arunachal pradesh,0.0,0.0,245155.0,500.0
2021-05-23,arunachal pradesh,0.0,0.0,245978.0,500.0
2021-05-24,arunachal pradesh,0.0,0.0,248988.0,500.0
2021-05-25,arunachal pradesh,0.0,0.0,250439.0,500.0
2021-05-26,arunachal pradesh,0.0,0.0,251257.0,500.0
2021-05-27,arunachal pradesh,0.0,0.0,252251.0,500.0
2021-05-28,arunachal pradesh,0.0,0.0,253299.0,500.0
2021-05-29,arunachal pradesh,0.0,0.0,254447.0,500.0
2021-05-30,arunachal pradesh,0.0,0.0,254795.0,500.0
2021-05-31,arunachal pradesh,0.0,0.0,255678.0,500.0
2021-06-01,arunachal pradesh,0.0,0.0,258237.0,500.0
2021-06-02,arunachal pradesh,0.0,0.0,264847.0,500.0
2021-06-03,arunachal pradesh,0.0,0.0,272908.0,500.0
2021-06-04,arunachal pradesh,0.0,0.0,284334.0,500.0
2021-06-05,arunachal pradesh,0.0,0.0,294176.0,500.0
2021-06-06,arunachal pradesh,0.0,0.0,298148.0,500.0
2021-06-07,arunachal pradesh,0.0,0.0,306022.0,500.0
2021-06-08,arunachal pradesh,0.0,0.0,311287.0,500.0
2021-06-09,arunachal pradesh,0.0,0.0,316960.0,500.0
2021-06-10,arunachal pradesh,0.0,0.0,321736.0,500.0
2021-06-11,arunachal pradesh,0.0,0.0,326492.0,500.0
2021-06-12,arunachal pradesh,0.0,0.0,331364.0,500.0
2021-06-13,arunachal pradesh,0.0,0.0,335606.0,500.0
2021-06-14,arunachal pradesh,0.0,0.0,341823.0,500.0
2021-06-15,arunachal pradesh,0.0,0.0,347059.0,500.0
2021-06-16,arunachal pradesh,0.0,0.0,359462.0,500.0
2021-06-17,arunachal pradesh,0.0,0.0,374023.0,500.0
2021-06-18,arunachal pradesh,0.0,0.0,389369.0,500.0
2021-06-19,arunachal pradesh,0.0,0.0,398545.0,500.0
2021-06-20,arunachal pradesh,0.0,0.0,400684.0,500.0
2021-06-21,arunachal pradesh,0.0,0.0,414267.0,500.0
2021-06-22,arunachal pradesh,0.0,0.0,425013.0,500.0
2021-06-23,arunachal pradesh,0.0,0.0,436991.0,500.0
2021-06-24,arunachal pradesh,0.0,0.0,448592.0,500.0
2023-05-05,arunachal pradesh,66618.0,296.0,0.0,67414.0
2024-12-31,arunachal pradesh,134.0,0.0,0.0,634.0
2021-01-16,assam,0.0,0.0,401.0,500.0
2021-01-17,assam,0.0,0.0,466.0,500.0
2021-01-18,assam,0.0,0.0,722.0,500.0
2021-01-19,assam,0.0,0.0,1254.0,500.0
2021-01-20,assam,0.0,0.0,1254.0,500.0
2021-01-21,assam,0.0,0.0,2163.0,500.0
2021-01-22,assam,0.0,0.0,3947.0,500.0
2021-01-23,assam,0.0,0.0,4061.0,500.0
2021-01-24,assam,0.0,0.0,4416.0,500.0
2021-01-25,assam,0.0,0.0,10886.0,500.0
2021-01-26,assam,0.0,0.0,11021.0,500.0
2021-01-27,assam,0.0,0.0,12407.0,500.0
2021-01-28,assam,0.0,0.0,21430.0,500.0
2021-01-29,assam,0.0,0.0,29322.0,500.0
2021-01-30,assam,0.0,0.0,30573.0,500.0
2021-01-31,assam,0.0,0.0,30688.0,500.0
2021-02-01,assam,0.0,0.0,32329.0,500.0
2021-02-02,assam,0.0,0.0,34848.0,500.0
2021-02-03,assam,0.0,0.0,36100.0,500.0
2021-02-04,assam,0.0,0.0,52645.0,500.0
2021-02-05,assam,0.0,0.0,68628.0,500.0
2021-02-06,assam,0.0,0.0,78498.0,500.0
2021-02-07,assam,0.0,0.0,80284.0,500.0
2021-02-08,assam,0.0,0.0,91026.0,500.0
2021-02-09,assam,0.0,0.0,100295.0,500.0
2021-02-10,assam,0.0,0.0,103044.0,500.0
2021-02-11,assam,0.0,0.0,109906.0,500.0
2021-02-12,assam,0.0,0.0,117506.0,500.0
2021-02-13,assam,0.0,0.0,122050.0,500.0
2021-02-14,assam,0.0,0.0,122161.0,500.0
2021-02-15,assam,0.0,0.0,124764.0,500.0
2021-02-16,assam,0.0,0.0,127777.0,500.0
2021-02-17,assam,0.0,0.0,128941.0,500.0
2021-02-18,assam,0.0,0.0,135328.0,500.0
2021-02-19,assam,0.0,0.0,146695.0,500.0
2021-02-20,assam,0.0,0.0,153329.0,500.0
2021-02-21,assam,0.0,0.0,155028.0,500.0
2021-02-22,assam,0.0,0.0,165031.0,500.0
2021-02-23,assam,0.0,0.0,174988.0,500.0
2021-02-24,assam,0.0,0.0,179344.0,500.0
2021-02-25,assam,0.0,0.0,189178.0,500.0
2021-02-26,assam,0.0,0.0,195376.0,500.0
2021-02-27,assam,0.0,0.0,195376.0,500.0
2021-02-28,assam,0.0,0.0,195376.0,500.0
2021-03-01,assam,0.0,0.0,195376.0,500.0
2021-03-02,assam,0.0,0.0,216152.0,500.0
2021-03-03,assam,0.0,0.0,236065.0,500.0
2021-03-04,assam,0.0,0.0,272629.0,500.0
2021-03-05,assam,0.0,0.0,307984.0,500.0
2021-03-06,assam,0.0,0.0,343601.0,500.0
2021-03-07,assam,0.0,0.0,354572.0,500.0
2021-03-08,assam,0.0,0.0,385170.0,500.0
2021-03-09,assam,0.0,0.0,423058.0,500.0
2021-03-10,assam,0.0,0.0,441178.0,500.0
2021-03-11,assam,0.0,0.0,461071.0,500.0
2021-03-12,assam,0.0,0.0,480338.0,500.0
2021-03-13,assam,0.0,0.0,496625.0,500.0
2021-03-14,assam,0.0,0.0,497722.0,500.0
2021-03-15,assam,0.0,0.0,518114.0,500.0
2021-03-16,assam,0.0,0.0,505646.0,500.0
2021-03-17,assam,0.0,0.0,520961.0,500.0
2021-03-18,assam,0.0,0.0,537405.0,500.0
2021-03-19,assam,0.0,0.0,552023.0,500.0
2021-03-20,assam,0.0,0.0,565687.0,500.0
2021-03-21,assam,0.0,0.0,568629.0,500.0
2021-03-22,assam,0.0,0.0,590616.0,500.0
2021-03-23,assam,0.0,0.0,711817.0,500.0
2021-03-24,assam,0.0,0.0,745478.0,500.0
2021-03-25,assam,0.0,0.0,828339.0,500.0
2021-03-26,assam,0.0,0.0,878784.0,500.0
2021-03-27,assam,0.0,0.0,900947.0,500.0
2021-03-28,assam,0.0,0.0,901960.0,500.0
2021-03-29,assam,0.0,0.0,904676.0,500.0
2021-03-30,assam,0.0,0.0,932808.0,500.0
2021-03-31,assam,0.0,0.0,946438.0,500.0
2021-04-01,assam,0.0,0.0,970643.0,500.0
2021-04-02,assam,0.0,0.0,1002220.0,500.0
2021-04-03,assam,0.0,0.0,1030573.0,500.0
2021-04-04,assam,0.0,0.0,1047611.0,500.0
2021-04-05,assam,0.0,0.0,1075940.0,500.0
2021-04-06,assam,0.0,0.0,1097741.0,500.0
2021-04-07,assam,0.0,0.0,1133750.0,500.0
2021-04-08,assam,0.0,0.0,1181704.0,500.0
2021-04-09,assam,0.0,0.0,1215483.0,500.0
2021-04-10,assam,0.0,0.0,1236130.0,500.0
2021-04-11,assam,0.0,0.0,1244425.0,500.0
2021-04-12,assam,0.0,0.0,1263243.0,500.0
2021-04-13,assam,0.0,0.0,1274714.0,500.0
2021-04-14,assam,0.0,0.0,1276940.0,500.0
2021-04-15,assam,0.0,0.0,1277864.0,500.0
2021-04-16,assam,0.0,0.0,1282985.0,500.0
2021-04-17,assam,0.0,0.0,1295462.0,500.0
2021-04-18,assam,0.0,0.0,1302992.0,500.0
2021-04-19,assam,0.0,0.0,1351522.0,500.0
2021-04-20,assam,0.0,0.0,1415214.0,500.0
2021-04-21,assam,0.0,0.0,1454891.0,500.0
2021-04-22,assam,0.0,0.0,1508583.0,500.0
2021-04-23,assam,0.0,0.0,1556972.0,500.0
2021-04-24,assam,0.0,0.0,1592952.0,500.0
2021-04-25,assam,0.0,0.0,1605126.0,500.0
2021-04-26,assam,0.0,0.0,1664201.0,500.0
2021-04-27,assam,0.0,0.0,1728642.0,500.0
2021-04-28,assam,0.0,0.0,1766829.0,500.0
2021-04-29,assam,0.0,0.0,1846567.0,500.0
2021-04-30,assam,0.0,0.0,1946800.0,500.0
2021-05-01,assam,0.0,0.0,2020530.0,500.0
2021-05-02,assam,0.0,0.0,2033174.0,500.0
2021-05-03,assam,0.0,0.0,2096948.0,500.0
2021-05-04,assam,0.0,0.0,2152500.0,500.0
2021-05-05,assam,0.0,0.0,2176851.0,500.0
2021-05-06,assam,0.0,0.0,2211808.0,500.0
2021-05-07,assam,0.0,0.0,2277554.0,500.0
2021-05-08,assam,0.0,0.0,2346318.0,500.0
2021-05-09,assam,0.0,0.0,2366422.0,500.0
2021-05-10,assam,0.0,0.0,2434046.0,500.0
2021-05-11,assam,0.0,0.0,2487465.0,500.0
2021-05-12,assam,0.0,0.0,2518410.0,500.0
2021-05-13,assam,0.0,0.0,2556294.0,500.0
2021-05-14,assam,0.0,0.0,2578539.0,500.0
2021-05-15,assam,0.0,0.0,2631676.0,500.0
2021-05-16,assam,0.0,0.0,2670104.0,500.0
2021-05-17,assam,0.0,0.0,2730754.0,500.0
2021-05-18,assam,0.0,0.0,2782676.0,500.0
2021-05-19,assam,0.0,0.0,2815640.0,500.0
2021-05-20,assam,0.0,0.0,2859912.0,500.0
2021-05-21,assam,0.0,0.0,2898355.0,500.0
2021-05-22,assam,0.0,0.0,2938533.0,500.0
2021-05-23,assam,0.0,0.0,2972648.0,500.0
2021-05-24,assam,0.0,0.0,3034071.0,500.0
2021-05-25,assam,0.0,0.0,3091355.0,500.0
2021-05-26,assam,0.0,0.0,3121529.0,500.0
2021-05-27,assam,0.0,0.0,3162794.0,500.0
2021-05-28,assam,0.0,0.0,3203859.0,500.0
2021-05-29,assam,0.0,0.0,3246700.0,500.0
2021-05-30,assam,0.0,0.0,3265432.0,500.0
2021-05-31,assam,0.0,0.0,3304493.0,500.0
2021-06-01,assam,0.0,0.0,3337376.0,500.0
2021-06-02,assam,0.0,0.0,3359700.0,500.0
2021-06-03,assam,0.0,0.0,3392421.0,500.0
2021-06-04,assam,0.0,0.0,3429205.0,500.0
2021-06-05,assam,0.0,0.0,3467449.0,500.0
2021-06-06,assam,0.0,0.0,3489368.0,500.0
2021-06-07,assam,0.0,0.0,3534232.0,500.0
2021-06-08,assam,0.0,0.0,3590740.0,500.0
2021-06-09,assam,0.0,0.0,3623460.0,500.0
2021-06-10,assam,0.0,0.0,3695526.0,500.0
2021-06-11,assam,0.0,0.0,3769894.0,500.0
2021-06-12,assam,0.0,0.0,3841521.0,500.0
2021-06-13,assam,0.0,0.0,3883727.0,500.0
2021-06-14,assam,0.0,0.0,3937220.0,500.0
2021-06-15,assam,0.0,0.0,3984232.0,500.0
2021-06-16,assam,0.0,0.0,4018537.0,500.0
2021-06-17,assam,0.0,0.0,4089782.0,500.0
2021-06-18,assam,0.0,0.0,4179861.0,500.0
2021-06-19,assam,0.0,0.0,4269193.0,500.0
2021-06-20,assam,0.0,0.0,4294662.0,500.0
2021-06-21,assam,0.0,0.0,4635279.0,500.0
2021-06-22,assam,0.0,0.0,4885776.0,500.0
2021-06-23,assam,0.0,0.0,5233285.0,500.0
2021-06-24,assam,0.0,0.0,5387805.0,500.0
2023-05-05,assam,738080.0,8035.0,0.0,746615.0
2024-12-31,assam,142.0,3.0,0.0,645.0
2021-01-16,bihar,0.0,0.0,2967.0,500.0
2021-01-17,bihar,0.0,0.0,3700.0,500.0
2021-01-18,bihar,0.0,0.0,7883.0,500.0
2021-01-19,bihar,0.0,0.0,15546.0,500.0
2021-01-20,bihar,0.0,0.0,16183.0,500.0
2021-01-21,bihar,0.0,0.0,25254.0,500.0
2021-01-22,bihar,0.0,0.0,25773.0,500.0
2021-01-23,bihar,0.0,0.0,38409.0,500.0
2021-01-24,bihar,0.0,0.0,38787.0,500.0
2021-01-25,bihar,0.0,0.0,51676.0,500.0
2021-01-26,bihar,0.0,0.0,51808.0,500.0
2021-01-27,bihar,0.0,0.0,53222.0,500.0
2021-01-28,bihar,0.0,0.0,70412.0,500.0
2021-01-29,bihar,0.0,0.0,73181.0,500.0
2021-01-30,bihar,0.0,0.0,105751.0,500.0
2021-01-31,bihar,0.0,0.0,108889.0,500.0
2021-02-01,bihar,0.0,0.0,144845.0,500.0
2021-02-02,bihar,0.0,0.0,181290.0,500.0
2021-02-03,bihar,0.0,0.0,219359.0,500.0
2021-02-04,bihar,0.0,0.0,263973.0,500.0
2021-02-05,bihar,0.0,0.0,308439.0,500.0
2021-02-06,bihar,0.0,0.0,330327.0,500.0
2021-02-07,bihar,0.0,0.0,335765.0,500.0
2021-02-08,bihar,0.0,0.0,353743.0,500.0
2021-02-09,bihar,0.0,0.0,373801.0,500.0
2021-02-10,bihar,0.0,0.0,388881.0,500.0
2021-02-11,bihar,0.0,0.0,409263.0,500.0
2021-02-12,bihar,0.0,0.0,430554.0,500.0
2021-02-13,bihar,0.0,0.0,451706.0,500.0
2021-02-14,bihar,0.0,0.0,452936.0,500.0
2021-02-15,bihar,0.0,0.0,470549.0,500.0
2021-02-16,bihar,0.0,0.0,472215.0,500.0
2021-02-17,bihar,0.0,0.0,481352.0,500.0
2021-02-18,bihar,0.0,0.0,497328.0,500.0
2021-02-19,bihar,0.0,0.0,512327.0,500.0
2021-02-20,bihar,0.0,0.0,519360.0,500.0
2021-02-21,bihar,0.0,0.0,519787.0,500.0
2021-02-22,bihar,0.0,0.0,523685.0,500.0
2021-02-23,bihar,0.0,0.0,530477.0,500.0
2021-02-24,bihar,0.0,0.0,538212.0,500.0
2021-02-25,bihar,0.0,0.0,546161.0,500.0
2021-02-26,bihar,0.0,0.0,559321.0,500.0
2021-02-27,bihar,0.0,0.0,559321.0,500.0
2021-02-28,bihar,0.0,0.0,559321.0,500.0
2021-03-01,bihar,0.0,0.0,559321.0,500.0
2021-03-02,bihar,0.0,0.0,568137.0,500.0
2021-03-03,bihar,0.0,0.0,581124.0,500.0
2021-03-04,bihar,0.0,0.0,598233.0,500.0
2021-03-05,bihar,0.0,0.0,618296.0,500.0
2021-03-06,bihar,0.0,0.0,643684.0,500.0
2021-03-07,bihar,0.0,0.0,644690.0,500.0
2021-03-08,bihar,0.0,0.0,784521.0,500.0
2021-03-09,bihar,0.0,0.0,882786.0,500.0
2021-03-10,bihar,0.0,0.0,945716.0,500.0
2021-03-11,bihar,0.0,0.0,951238.0,500.0
2021-03-12,bihar,0.0,0.0,1068778.0,500.0
2021-03-13,bihar,0.0,0.0,1155115.0,500.0
2021-03-14,bihar,0.0,0.0,1159704.0,500.0
2021-03-15,bihar,0.0,0.0,1238681.0,500.0
2021-03-16,bihar,0.0,0.0,1197777.0,500.0
2021-03-17,bihar,0.0,0.0,1299718.0,500.0
2021-03-18,bihar,0.0,0.0,1364201.0,500.0
2021-03-19,bihar,0.0,0.0,1427007.0,500.0
2021-03-20,bihar,0.0,0.0,1502913.0,500.0
2021-03-21,bihar,0.0,0.0,1526471.0,500.0
2021-03-22,bihar,0.0,0.0,1588734.0,500.0
2021-03-23,bihar,0.0,0.0,1708266.0,500.0
2021-03-24,bihar,0.0,0.0,1810293.0,500.0
2021-03-25,bihar,0.0,0.0,1931442.0,500.0
2021-03-26,bihar,0.0,0.0,2039444.0,500.0
2021-03-27,bihar,0.0,0.0,2150425.0,500.0
2021-03-28,bihar,0.0,0.0,2179032.0,500.0
2021-03-29,bihar,0.0,0.0,2181647.0,500.0
2021-03-30,bihar,0.0,0.0,2225891.0,500.0
2021-03-31,bihar,0.0,0.0,2326918.0,500.0
2021-04-01,bihar,0.0,0.0,2433633.0,500.0
2021-04-02,bihar,0.0,0.0,2638486.0,500.0
2021-04-03,bihar,0.0,0.0,2763236.0,500.0
2021-04-04,bihar,0.0,0.0,2908130.0,500.0
2021-04-05,bihar,0.0,0.0,3031775.0,500.0
2021-04-06,bihar,0.0,0.0,3217315.0,500.0
2021-04-07,bihar,0.0,0.0,3500712.0,500.0
2021-04-08,bihar,0.0,0.0,3663711.0,500.0
2021-04-09,bihar,0.0,0.0,3721775.0,500.0
2021-04-10,bihar,0.0,0.0,3953983.0,500.0
2021-04-11,bihar,0.0,0.0,4188252.0,500.0
2021-04-12,bihar,0.0,0.0,4372599.0,500.0
2021-04-13,bihar,0.0,0.0,4456899.0,500.0
2021-04-14,bihar,0.0,0.0,4608655.0,500.0
2021-04-15,bihar,0.0,0.0,4714910.0,500.0
2021-04-16,bihar,0.0,0.0,4774916.0,500.0
2021-04-17,bihar,0.0,0.0,4895185.0,500.0
2021-04-18,bihar,0.0,0.0,4984400.0,500.0
2021-04-19,bihar,0.0,0.0,5099038.0,500.0
2021-04-20,bihar,0.0,0.0,5195367.0,500.0
2021-04-21,bihar,0.0,0.0,5265128.0,500.0
2021-04-22,bihar,0.0,0.0,5344307.0,500.0
2021-04-23,bihar,0.0,0.0,5415848.0,500.0
2021-04-24,bihar,0.0,0.0,5480243.0,500.0
2021-04-25,bihar,0.0,0.0,5534535.0,500.0
2021-04-26,bihar,0.0,0.0,5615151.0,500.0
2021-04-27,bihar,0.0,0.0,5686449.0,500.0
2021-04-28,bihar,0.0,0.0,5752082.0,500.0
2021-04-29,bihar,0.0,0.0,5821599.0,500.0
2021-04-30,bihar,0.0,0.0,5881859.0,500.0
2021-05-01,bihar,0.0,0.0,5928725.0,500.0
2021-05-02,bihar,0.0,0.0,5965407.0,500.0
2021-05-03,bihar,0.0,0.0,6027693.0,500.0
2021-05-04,bihar,0.0,0.0,6092049.0,500.0
2021-05-05,bihar,0.0,0.0,6150797.0,500.0
2021-05-06,bihar,0.0,0.0,6212706.0,500.0
2021-05-07,bihar,0.0,0.0,6261291.0,500.0
2021-05-08,bihar,0.0,0.0,6304398.0,500.0
2021-05-09,bihar,0.0,0.0,6411990.0,500.0
2021-05-10,bihar,0.0,0.0,6552924.0,500.0
2021-05-11,bihar,0.0,0.0,6669849.0,500.0
2021-05-12,bihar,0.0,0.0,6771938.0,500.0
2021-05-13,bihar,0.0,0.0,6907777.0,500.0
2021-05-14,bihar,0.0,0.0,7038183.0,500.0
2021-05-15,bihar,0.0,0.0,7180068.0,500.0
2021-05-16,bihar,0.0,0.0,7303994.0,500.0
2021-05-17,bihar,0.0,0.0,7411900.0,500.0
2021-05-18,bihar,0.0,0.0,7483076.0,500.0
2021-05-19,bihar,0.0,0.0,7533234.0,500.0
2021-05-20,bihar,0.0,0.0,7649684.0,500.0
2021-05-21,bihar,0.0,0.0,7740228.0,500.0
2021-05-22,bihar,0.0,0.0,7792417.0,500.0
2021-05-23,bihar,0.0,0.0,7946124.0,500.0
2021-05-24,bihar,0.0,0.0,8126351.0,500.0
2021-05-25,bihar,0.0,0.0,8240377.0,500.0
2021-05-26,bihar,0.0,0.0,8310987.0,500.0
2021-05-27,bihar,0.0,0.0,8358232.0,500.0
2021-05-28,bihar,0.0,0.0,8387278.0,500.0
2021-05-29,bihar,0.0,0.0,8431414.0,500.0
2021-05-30,bihar,0.0,0.0,8467861.0,500.0
2021-05-31,bihar,0.0,0.0,8516097.0,500.0
2021-06-01,bihar,0.0,0.0,8563603.0,500.0
2021-06-02,bihar,0.0,0.0,8612656.0,500.0
2021-06-03,bihar,0.0,0.0,8764409.0,500.0
2021-06-04,bihar,0.0,0.0,8941673.0,500.0
2021-06-05,bihar,0.0,0.0,9083469.0,500.0
2021-06-06,bihar,0.0,0.0,9183267.0,500.0
2021-06-07,bihar,0.0,0.0,9277636.0,500.0
2021-06-08,bihar,0.0,0.0,9362801.0,500.0
2021-06-09,bihar,0.0,0.0,9530621.0,500.0
2021-06-10,bihar,0.0,0.0,9712352.0,500.0
2021-06-11,bihar,0.0,0.0,9881658.0,500.0
2021-06-12,bihar,0.0,0.0,10032415.0,500.0
2021-06-13,bihar,0.0,0.0,10119417.0,500.0
2021-06-14,bihar,0.0,0.0,10210633.0,500.0
2021-06-15,bihar,0.0,0.0,10273357.0,500.0
2021-06-16,bihar,0.0,0.0,10763130.0,500.0
2021-06-17,bihar,0.0,0.0,10995411.0,500.0
2021-06-18,bihar,0.0,0.0,11158741.0,500.0
2021-06-19,bihar,0.0,0.0,11471642.0,500.0
2021-06-20,bihar,0.0,0.0,11630826.0,500.0
2021-06-21,bihar,0.0,0.0,12161634.0,500.0
2021-06-22,bihar,0.0,0.0,12546864.0,500.0
2021-06-23,bihar,0.0,0.0,12863306.0,500.0
2021-06-24,bihar,0.0,0.0,13127210.0,500.0
2023-05-05,bihar,841528.0,12312.0,0.0,854340.0
2024-12-31,bihar,1740.0,2.0,0.0,2242.0
2021-01-16,chandigarh,0.0,0.0,120.0,500.0
2021-01-17,chandigarh,0.0,0.0,120.0,500.0
2021-01-18,chandigarh,0.0,0.0,158.0,500.0
2021-01-19,chandigarh,0.0,0.0,165.0,500.0
2021-01-20,chandigarh,0.0,0.0,165.0,500.0
2021-01-21,chandigarh,0.0,0.0,281.0,500.0
2021-01-22,chandigarh,0.0,0.0,507.0,500.0
2021-01-23,chandigarh,0.0,0.0,790.0,500.0
2021-01-24,chandigarh,0.0,0.0,797.0,500.0
2021-01-25,chandigarh,0.0,0.0,1172.0,500.0
2021-01-26,chandigarh,0.0,0.0,1174.0,500.0
2021-01-27,chandigarh,0.0,0.0,1519.0,500.0
2021-01-28,chandigarh,0.0,0.0,1821.0,500.0
2021-01-29,chandigarh,0.0,0.0,1874.0,500.0
2021-01-30,chandigarh,0.0,0.0,2206.0,500.0
2021-01-31,chandigarh,0.0,0.0,2217.0,500.0
2021-02-01,chandigarh,0.0,0.0,2390.0,500.0
2021-02-02,chandigarh,0.0,0.0,2492.0,500.0
2021-02-03,chandigarh,0.0,0.0,2808.0,500.0
2021-02-04,chandigarh,0.0,0.0,3150.0,500.0
2021-02-05,chandigarh,0.0,0.0,3511.0,500.0
2021-02-06,chandigarh,0.0,0.0,3858.0,500.0
2021-02-07,chandigarh,0.0,0.0,3858.0,500.0
2021-02-08,chandigarh,0.0,0.0,4189.0,500.0
2021-02-09,chandigarh,0.0,0.0,4571.0,500.0
2021-02-10,chandigarh,0.0,0.0,5004.0,500.0
2021-02-11,chandigarh,0.0,0.0,5480.0,500.0
2021-02-12,chandigarh,0.0,0.0,6056.0,500.0
2021-02-13,chandigarh,0.0,0.0,6709.0,500.0
2021-02-14,chandigarh,0.0,0.0,6712.0,500.0
2021-02-15,chandigarh,0.0,0.0,7214.0,500.0
2021-02-16,chandigarh,0.0,0.0,7836.0,500.0
2021-02-17,chandigarh,0.0,0.0,8364.0,500.0
2021-02-18,chandigarh,0.0,0.0,8789.0,500.0
2021-02-19,chandigarh,0.0,0.0,9554.0,500.0
2021-02-20,chandigarh,0.0,0.0,10379.0,500.0
2021-02-21,chandigarh,0.0,0.0,10379.0,500.0
2021-02-22,chandigarh,0.0,0.0,11279.0,500.0
2021-02-23,chandigarh,0.0,0.0,12449.0,500.0
2021-02-24,chandigarh,0.0,0.0,13675.0,500.0
2021-02-25,chandigarh,0.0,0.0,15100.0,500.0
2021-02-26,chandigarh,0.0,0.0,16927.0,500.0
2021-02-27,chandigarh,0.0,0.0,16927.0,500.0
2021-02-28,chandigarh,0.0,0.0,16927.0,500.0
2021-03-01,chandigarh,0.0,0.0,16927.0,500.0
2021-03-02,chandigarh,0.0,0.0,19725.0,500.0
2021-03-03,chandigarh,0.0,0.0,21765.0,500.0
2021-03-04,chandigarh,0.0,0.0,23665.0,500.0
2021-03-05,chandigarh,0.0,0.0,25595.0,500.0
2021-03-06,chandigarh,0.0,0.0,27526.0,500.0
2021-03-07,chandigarh,0.0,0.0,27748.0,500.0
2021-03-08,chandigarh,0.0,0.0,29863.0,500.0
2021-03-09,chandigarh,0.0,0.0,32738.0,500.0
2021-03-10,chandigarh,0.0,0.0,35205.0,500.0
2021-03-11,chandigarh,0.0,0.0,35992.0,500.0
2021-03-12,chandigarh,0.0,0.0,38260.0,500.0
2021-03-13,chandigarh,0.0,0.0,40522.0,500.0
2021-03-14,chandigarh,0.0,0.0,40701.0,500.0
2021-03-15,chandigarh,0.0,0.0,43221.0,500.0
2021-03-16,chandigarh,0.0,0.0,42234.0,500.0
2021-03-17,chandigarh,0.0,0.0,50040.0,500.0
2021-03-18,chandigarh,0.0,0.0,51658.0,500.0
2021-03-19,chandigarh,0.0,0.0,53379.0,500.0
2021-03-20,chandigarh,0.0,0.0,54986.0,500.0
2021-03-21,chandigarh,0.0,0.0,55144.0,500.0
2021-03-22,chandigarh,0.0,0.0,56588.0,500.0
2021-03-23,chandigarh,0.0,0.0,57782.0,500.0
2021-03-24,chandigarh,0.0,0.0,58992.0,500.0
2021-03-25,chandigarh,0.0,0.0,60519.0,500.0
2021-03-26,chandigarh,0.0,0.0,61839.0,500.0
2021-03-27,chandigarh,0.0,0.0,63168.0,500.0
2021-03-28,chandigarh,0.0,0.0,63269.0,500.0
2021-03-29,chandigarh,0.0,0.0,63294.0,500.0
2021-03-30,chandigarh,0.0,0.0,64574.0,500.0
2021-03-31,chandigarh,0.0,0.0,65748.0,500.0
2021-04-01,chandigarh,0.0,0.0,68591.0,500.0
2021-04-02,chandigarh,0.0,0.0,71565.0,500.0
2021-04-03,chandigarh,0.0,0.0,74528.0,500.0
2021-04-04,chandigarh,0.0,0.0,77241.0,500.0
2021-04-05,chandigarh,0.0,0.0,80058.0,500.0
2021-04-06,chandigarh,0.0,0.0,81444.0,500.0
2021-04-07,chandigarh,0.0,0.0,85979.0,500.0
2021-04-08,chandigarh,0.0,0.0,89382.0,500.0
2021-04-09,chandigarh,0.0,0.0,92814.0,500.0
2021-04-10,chandigarh,0.0,0.0,96744.0,500.0
